stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
RAJACANAL 40 MLD,2023-02-01 00:45:00,7.08,25.00,1.05,3.50,30.95,3.50,8.71,7.83,4.60,2023020101
YELLAMALAPACHETTY 15 MLD,2023-02-01 00:45:00,6.94,23.60,0.30,0.90,33.66,4.61,6.58,5.12,-,2023020101
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020101
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020101
MALLATHALLI 5 MLD,2023-02-01 00:45:00,7.69,25.60,2.49,4.73,22.34,4.11,4.94,12.07,4.98,2023020101
NAGASANDRA OLD 20 MLD,2023-02-01 00:45:00,7.21,22.80,0.02,0.03,-,-,-,-,10.39,2023020101
4MLD Cubbon Park TTP,2023-02-01 00:45:00,7.00,26.60,0.75,4.71,17.35,1.21,0.93,5.03,3.00,2023020101
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020101
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020101
KADABEESANAHALLI 50 MLD,2023-01-31 01:45:00,7.70,21.10,2.82,4.91,141.14,7.09,60.09,12.13,5.39,2023020101
STP Sarakki 5 MLD,2023-01-31 05:00:00,3.10,25.10,0.93,3.25,19.32,5.71,6.28,3.86,-,2023020101
Kempambudhi STP 1 MLD,2023-02-01 00:45:00,7.11,23.00,0.24,0.74,79.71,1.65,17.57,4.97,6.06,2023020101
Mailasandra STP 75 MLD,2023-02-01 00:45:00,7.51,20.90,1.34,0.26,43.85,7.79,14.40,12.21,0.33,2023020101
60 MLD V.Valley TTP,2023-02-01 00:45:00,6.85,17.80,1.22,2.93,20.55,1.56,3.83,4.88,2.85,2023020101
KR Puram STP 20 MLD,2023-02-01 00:45:00,7.01,22.40,2.44,4.88,58.06,8.13,61.51,4.35,0.71,2023020101
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020101
35MLD Agaram STP,2023-02-01 00:45:00,7.67,26.10,0.23,0.94,20.80,3.80,4.70,3.42,-,2023020101
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020101
Yelahanka 10MLD TTP,2023-02-01 01:15:00,6.91,23.10,0.23,0.05,19.30,4.10,6.60,1.54,0.63,2023020101
40MLD OLD Rajacanal STP,2023-02-01 01:15:00,7.59,23.40,0.51,3.64,46.90,9.20,6.20,3.09,1.45,2023020101
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020101
2MLD Ulsoor STP,2023-02-01 02:30:00,7.12,24.40,2.70,12.15,30.70,2.20,3.70,6.14,3.75,2023020102
CHIKKABANAVARA 5 MLD,2023-02-01 01:45:00,7.29,25.60,0.86,3.20,38.31,7.54,10.55,14.17,-,2023020102
KADUGODI 6 MLD STP,2023-02-01 02:00:00,7.76,23.20,1.10,3.65,144.06,41.89,19.85,58.86,6.82,2023020102
HORAMAVU 20 MLD,2023-02-01 02:00:00,7.44,25.50,0.56,2.60,-,-,42.69,18.17,2.80,2023020102
K AND C VALLEY 60 MLD,2023-02-01 01:45:00,7.62,24.90,1.65,4.00,22.01,4.65,7.01,6.66,4.12,2023020102
NAGASANDRA 20 MLD,2023-02-01 01:45:00,7.08,25.60,0.58,4.40,-,-,-,-,3.85,2023020102
RAJACANAL 40 MLD,2023-02-01 01:45:00,7.10,25.00,1.06,3.50,30.88,3.52,8.56,7.86,4.61,2023020102
YELLAMALAPACHETTY 15 MLD,2023-02-01 01:30:00,6.77,23.70,0.49,0.50,33.68,4.61,6.64,5.13,-,2023020102
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020102
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020102
MALLATHALLI 5 MLD,2023-02-01 01:45:00,7.66,25.50,2.49,4.73,22.33,4.10,4.94,11.87,4.98,2023020102
NAGASANDRA OLD 20 MLD,2023-01-31 01:30:00,7.04,21.70,0.04,0.06,-,-,-,-,10.72,2023020102
4MLD Cubbon Park TTP,2023-02-01 01:45:00,6.99,26.60,0.75,4.71,17.36,1.21,0.93,5.03,3.00,2023020102
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020102
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020102
KADABEESANAHALLI 50 MLD,2023-02-01 01:45:00,7.69,21.70,3.17,5.08,161.33,4.65,70.57,5.90,5.38,2023020102
STP Sarakki 5 MLD,2023-02-01 01:45:00,3.06,25.60,0.92,3.21,18.51,4.51,5.38,3.70,-,2023020102
Kempambudhi STP 1 MLD,2023-02-01 01:45:00,7.10,23.00,0.22,0.69,81.45,1.63,17.72,4.94,6.16,2023020102
Mailasandra STP 75 MLD,2023-02-01 01:45:00,7.52,20.80,1.31,0.27,49.35,8.97,14.38,10.38,0.34,2023020102
60 MLD V.Valley TTP,2023-02-01 01:45:00,6.87,17.30,1.89,4.54,20.55,1.58,3.77,5.00,2.87,2023020102
KR Puram STP 20 MLD,2023-02-01 01:45:00,7.04,22.30,2.30,4.60,58.01,8.12,61.27,4.52,0.90,2023020102
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020102
35MLD Agaram STP,2023-01-31 06:15:00,7.66,25.80,0.35,1.43,21.60,4.50,4.50,4.05,-,2023020102
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020102
Yelahanka 10MLD TTP,2023-02-01 02:15:00,6.92,23.00,0.23,0.05,19.30,4.10,6.20,1.54,0.59,2023020102
40MLD OLD Rajacanal STP,2023-02-01 02:15:00,7.59,23.40,0.51,3.64,46.70,8.70,6.20,3.09,1.44,2023020102
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020102
2MLD Ulsoor STP,2023-02-01 03:30:00,7.12,24.30,2.74,12.33,30.70,2.20,3.70,6.14,3.69,2023020103
CHIKKABANAVARA 5 MLD,2023-02-01 02:45:00,7.29,25.40,0.86,3.20,38.32,7.54,10.56,14.10,-,2023020103
KADUGODI 6 MLD STP,2023-02-01 02:45:00,7.79,23.30,1.10,3.64,143.10,42.29,18.81,59.40,6.64,2023020103
HORAMAVU 20 MLD,2023-02-01 02:45:00,7.43,25.30,0.55,2.60,-,-,37.96,13.53,2.75,2023020103
K AND C VALLEY 60 MLD,2023-02-01 02:45:00,7.62,24.80,1.65,4.00,21.95,4.61,6.99,6.51,4.12,2023020103
NAGASANDRA 20 MLD,2023-02-01 02:45:00,7.08,25.80,0.61,4.10,-,-,-,-,3.86,2023020103
RAJACANAL 40 MLD,2023-02-01 02:45:00,7.10,25.00,1.06,3.50,30.91,3.52,8.64,7.85,4.61,2023020103
YELLAMALAPACHETTY 15 MLD,2023-02-01 02:45:00,7.00,23.40,0.27,0.90,33.68,4.61,6.61,5.12,-,2023020103
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020103
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020103
MALLATHALLI 5 MLD,2023-02-01 02:45:00,7.65,25.50,2.49,4.74,22.36,4.09,4.96,11.57,4.99,2023020103
NAGASANDRA OLD 20 MLD,2023-02-01 02:45:00,7.17,22.60,0.01,0.01,-,-,-,-,11.00,2023020103
4MLD Cubbon Park TTP,2023-02-01 02:45:00,7.01,26.50,0.73,4.71,17.36,1.21,0.93,5.03,2.92,2023020103
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020103
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020103
KADABEESANAHALLI 50 MLD,2023-02-01 02:45:00,7.69,21.70,3.25,5.12,147.36,5.54,64.87,6.57,5.38,2023020103
STP Sarakki 5 MLD,2023-02-01 02:45:00,3.08,25.40,0.92,3.23,18.52,4.54,5.40,3.70,-,2023020103
Kempambudhi STP 1 MLD,2023-02-01 02:45:00,7.10,23.00,0.24,0.74,80.05,1.79,17.57,4.82,6.23,2023020103
Mailasandra STP 75 MLD,2023-02-01 02:45:00,7.52,20.70,1.33,0.27,43.47,7.71,14.45,12.58,0.34,2023020103
60 MLD V.Valley TTP,2023-02-01 02:45:00,6.87,17.20,2.51,6.02,20.54,1.56,3.73,5.04,2.89,2023020103
KR Puram STP 20 MLD,2023-02-01 02:45:00,7.04,22.30,2.27,4.54,58.51,8.19,62.68,4.33,0.75,2023020103
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020103
35MLD Agaram STP,2023-02-01 02:45:00,7.68,26.00,0.27,1.11,22.30,4.10,5.40,3.69,-,2023020103
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020103
Yelahanka 10MLD TTP,2023-02-01 03:15:00,6.92,23.10,0.22,0.04,19.30,4.10,7.50,1.54,0.58,2023020103
40MLD OLD Rajacanal STP,2023-02-01 03:15:00,7.59,23.30,0.51,3.64,46.60,8.80,6.30,3.09,1.42,2023020103
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020103
2MLD Ulsoor STP,2023-02-01 04:30:00,7.12,24.20,2.76,12.42,30.80,2.20,3.80,6.16,3.61,2023020104
CHIKKABANAVARA 5 MLD,2023-01-31 10:15:00,7.30,25.40,0.85,3.20,38.98,7.46,11.26,13.54,-,2023020104
KADUGODI 6 MLD STP,2023-02-01 03:45:00,7.71,23.30,1.10,3.60,144.58,43.37,19.86,58.55,5.60,2023020104
HORAMAVU 20 MLD,2023-02-01 03:45:00,7.42,25.40,0.56,2.50,-,-,43.80,8.76,2.80,2023020104
K AND C VALLEY 60 MLD,2023-02-01 03:45:00,7.61,24.80,1.65,4.00,21.98,4.62,7.00,6.49,4.12,2023020104
NAGASANDRA 20 MLD,2023-02-01 03:45:00,7.08,25.60,0.57,4.60,-,-,-,-,3.86,2023020104
RAJACANAL 40 MLD,2023-02-01 03:45:00,7.11,25.00,1.06,3.50,30.91,3.52,8.64,7.87,4.61,2023020104
YELLAMALAPACHETTY 15 MLD,2023-02-01 03:45:00,6.89,23.50,0.38,0.70,33.68,4.61,6.63,5.13,-,2023020104
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020104
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020104
MALLATHALLI 5 MLD,2023-02-01 03:45:00,7.63,25.40,2.49,4.74,22.39,4.10,5.06,11.99,4.99,2023020104
NAGASANDRA OLD 20 MLD,2023-02-01 03:45:00,7.17,22.60,0.01,0.01,-,-,-,-,11.08,2023020104
4MLD Cubbon Park TTP,2023-02-01 03:45:00,7.01,26.60,0.74,4.70,17.35,1.20,0.93,5.03,2.96,2023020104
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020104
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020104
KADABEESANAHALLI 50 MLD,2023-02-01 03:45:00,7.69,21.60,2.96,4.98,150.46,5.40,66.47,6.91,5.38,2023020104
STP Sarakki 5 MLD,2023-01-31 20:15:00,3.06,25.70,0.92,3.21,18.52,4.54,5.39,3.70,-,2023020104
Kempambudhi STP 1 MLD,2023-02-01 03:45:00,7.12,23.00,0.23,0.71,78.83,1.53,17.55,5.84,6.16,2023020104
Mailasandra STP 75 MLD,2023-02-01 03:45:00,7.52,20.70,1.32,0.26,51.48,9.49,14.26,12.13,0.33,2023020104
60 MLD V.Valley TTP,2023-01-31 15:30:00,6.72,24.00,0.97,2.33,20.52,1.68,3.88,4.45,2.38,2023020104
KR Puram STP 20 MLD,2023-02-01 03:45:00,7.02,22.20,2.43,4.86,60.91,8.53,67.33,3.49,0.71,2023020104
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020104
35MLD Agaram STP,2023-02-01 03:45:00,7.67,26.00,0.21,0.86,22.30,4.30,5.10,3.87,-,2023020104
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020104
Yelahanka 10MLD TTP,2023-02-01 04:15:00,6.92,23.00,0.23,0.04,19.30,4.10,6.80,1.54,0.59,2023020104
40MLD OLD Rajacanal STP,2023-02-01 04:15:00,7.59,23.30,0.51,3.64,46.50,8.70,6.30,3.09,1.48,2023020104
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020104
2MLD Ulsoor STP,2023-02-01 05:30:00,7.11,24.10,2.79,12.56,30.80,2.20,3.80,6.16,3.44,2023020105
CHIKKABANAVARA 5 MLD,2023-02-01 04:45:00,7.30,25.40,0.86,3.20,38.34,7.53,10.58,13.89,-,2023020105
KADUGODI 6 MLD STP,2023-02-01 04:45:00,7.79,23.20,1.10,3.62,142.58,44.01,18.23,60.36,7.01,2023020105
HORAMAVU 20 MLD,2023-02-01 04:45:00,7.43,25.50,0.57,2.50,-,-,41.62,15.70,2.85,2023020105
K AND C VALLEY 60 MLD,2023-02-01 04:45:00,7.61,24.80,1.65,4.00,21.98,4.61,7.00,6.46,4.12,2023020105
NAGASANDRA 20 MLD,2023-01-31 16:30:00,7.05,26.40,0.63,4.20,-,-,85.29,-,3.99,2023020105
RAJACANAL 40 MLD,2023-02-01 04:45:00,7.11,25.00,1.06,3.50,30.83,3.54,8.41,7.88,4.62,2023020105
YELLAMALAPACHETTY 15 MLD,2023-02-01 04:45:00,6.98,23.30,0.30,0.90,33.66,4.61,6.56,5.12,-,2023020105
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020105
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020105
MALLATHALLI 5 MLD,2023-02-01 04:45:00,7.61,25.40,2.50,4.75,22.37,4.10,5.04,12.16,5.00,2023020105
NAGASANDRA OLD 20 MLD,2023-02-01 04:45:00,7.16,22.50,0.01,0.01,-,-,-,-,11.06,2023020105
4MLD Cubbon Park TTP,2023-02-01 04:45:00,7.04,26.50,0.72,4.70,17.35,1.20,0.93,5.03,2.88,2023020105
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020105
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020105
KADABEESANAHALLI 50 MLD,2023-01-31 18:15:00,7.67,22.30,2.99,4.99,148.51,5.11,66.08,6.14,5.37,2023020105
STP Sarakki 5 MLD,2023-02-01 04:45:00,3.08,25.40,0.92,3.23,18.53,4.55,5.40,3.71,-,2023020105
Kempambudhi STP 1 MLD,2023-02-01 04:45:00,7.11,23.00,0.26,0.82,79.45,1.75,17.57,5.57,6.10,2023020105
Mailasandra STP 75 MLD,2023-02-01 04:45:00,7.52,20.60,1.31,0.27,49.30,8.94,14.52,11.07,0.34,2023020105
60 MLD V.Valley TTP,2023-02-01 04:45:00,6.88,16.20,3.38,8.11,20.54,1.61,3.68,5.22,2.98,2023020105
KR Puram STP 20 MLD,2023-02-01 04:45:00,7.01,22.10,2.52,5.04,61.97,8.68,70.56,3.08,0.72,2023020105
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020105
35MLD Agaram STP,2023-02-01 04:45:00,7.63,25.80,0.32,1.31,23.10,4.20,6.20,3.78,-,2023020105
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020105
Yelahanka 10MLD TTP,2023-02-01 05:15:00,6.92,23.00,0.20,0.05,19.30,4.10,5.90,1.54,0.58,2023020105
40MLD OLD Rajacanal STP,2023-02-01 05:15:00,7.59,23.20,0.51,3.64,46.40,8.60,6.20,3.09,1.41,2023020105
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020105
2MLD Ulsoor STP,2023-02-01 06:30:00,7.12,24.00,2.81,12.64,31.30,2.20,3.90,6.26,3.34,2023020106
CHIKKABANAVARA 5 MLD,2023-02-01 05:45:00,7.29,25.30,0.85,3.20,38.34,7.54,10.57,14.09,-,2023020106
KADUGODI 6 MLD STP,2023-01-31 10:45:00,7.74,23.00,1.10,3.73,139.30,42.45,18.50,53.32,6.45,2023020106
HORAMAVU 20 MLD,2023-02-01 06:00:00,7.47,25.60,0.57,2.60,-,-,43.38,12.20,2.85,2023020106
K AND C VALLEY 60 MLD,2023-02-01 05:45:00,7.61,24.80,1.64,4.00,22.23,4.59,7.12,6.50,4.10,2023020106
NAGASANDRA 20 MLD,2023-01-31 00:30:00,7.05,25.60,0.61,4.20,-,-,84.17,-,3.84,2023020106
RAJACANAL 40 MLD,2023-02-01 05:45:00,7.11,24.90,1.07,3.50,30.79,3.55,8.34,7.88,4.62,2023020106
YELLAMALAPACHETTY 15 MLD,2023-01-31 03:45:00,6.98,23.60,0.29,0.80,33.61,4.53,6.61,5.10,-,2023020106
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020106
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020106
MALLATHALLI 5 MLD,2023-02-01 05:45:00,7.63,25.40,2.49,4.74,22.32,4.10,4.98,12.12,4.99,2023020106
NAGASANDRA OLD 20 MLD,2023-02-01 05:45:00,7.16,22.40,0.01,0.01,-,-,-,-,11.18,2023020106
4MLD Cubbon Park TTP,2023-02-01 05:45:00,7.02,26.60,0.72,4.71,17.36,1.21,0.94,5.03,2.88,2023020106
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020106
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020106
KADABEESANAHALLI 50 MLD,2023-02-01 05:45:00,7.70,21.40,3.08,5.04,151.17,5.45,66.80,8.80,5.39,2023020106
STP Sarakki 5 MLD,2023-01-31 10:00:00,3.00,25.10,0.90,3.15,18.55,4.56,5.39,3.71,-,2023020106
Kempambudhi STP 1 MLD,2023-01-31 00:45:00,-,22.80,-,-,159.77,0.00,31.34,0.00,6.82,2023020106
Mailasandra STP 75 MLD,2023-01-31 18:15:00,7.56,21.60,1.29,1.70,43.53,7.72,14.27,11.25,2.13,2023020106
60 MLD V.Valley TTP,2023-02-01 05:45:00,6.87,16.40,3.78,9.07,20.54,1.64,3.66,5.29,3.00,2023020106
KR Puram STP 20 MLD,2023-01-31 09:45:00,7.03,22.40,2.37,4.74,48.25,6.75,33.89,5.53,1.10,2023020106
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023020106
35MLD Agaram STP,2023-02-01 05:45:00,7.69,25.90,0.31,1.27,24.30,4.10,9.20,3.69,-,2023020106
Chikka_Bagur_5_MLD_STP,2023-01-30 08:09:00,-,-,-,-,46.90,-,-,-,-,2023020106
Yelahanka 10MLD TTP,2023-02-01 06:15:00,6.92,23.00,0.22,0.04,19.30,4.10,6.80,1.54,0.57,2023020106
40MLD OLD Rajacanal STP,2023-02-01 06:15:00,7.59,23.20,0.51,3.64,46.20,8.30,6.20,3.09,1.42,2023020106
Hennur 1MLD TTP,2023-01-26 22:00:00,7.13,24.30,0.68,-,420.80,15.90,1444.60,25.04,25.09,2023020106
2MLD Ulsoor STP,2023-02-01 07:00:00,7.14,25.10,2.66,11.97,31.30,2.20,3.90,6.26,4.89,2023020107
CHIKKABANAVARA 5 MLD,2023-02-01 06:15:00,7.26,25.40,0.85,3.20,38.33,7.53,10.57,13.94,3.59,2023020107
KADUGODI 6 MLD STP,2023-02-01 06:30:00,7.70,23.20,1.00,3.88,143.92,44.59,19.91,59.37,5.86,2023020107
HORAMAVU 20 MLD,2023-02-01 06:15:00,7.46,25.60,0.57,2.60,-,-,41.53,14.66,2.85,2023020107
K AND C VALLEY 60 MLD,2023-02-01 06:30:00,7.61,24.70,1.64,4.00,21.98,4.62,7.01,6.60,4.10,2023020107
NAGASANDRA 20 MLD,2023-01-31 09:45:00,7.08,25.30,0.53,4.20,-,-,-,-,3.75,2023020107
RAJACANAL 40 MLD,2023-02-01 06:00:00,7.12,24.90,1.07,3.50,30.88,3.55,8.49,7.91,4.62,2023020107
YELLAMALAPACHETTY 15 MLD,2023-01-31 11:00:00,6.72,24.00,0.52,0.40,33.64,4.57,6.58,5.10,-,2023020107
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023020107
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023020107
MALLATHALLI 5 MLD,2023-02-01 06:45:00,7.64,25.50,2.49,4.74,22.42,4.09,5.18,11.93,4.99,2023020107
NAGASANDRA OLD 20 MLD,2023-01-31 00:45:00,6.99,21.80,0.03,0.04,-,-,-,-,10.44,2023020107
4MLD Cubbon Park TTP,2023-02-01 06:45:00,7.02,26.50,0.72,4.70,17.34,1.20,0.92,5.03,2.88,2023020107
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020107
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023020107
KADABEESANAHALLI 50 MLD,2023-02-01 06:15:00,7.70,21.40,3.05,5.03,149.24,5.59,66.06,7.34,5.39,2023020107
STP Sarakki 5 MLD,2023-02-01 06:00:00,3.08,25.30,0.92,3.23,18.53,4.55,5.41,3.71,-,2023020107
Kempambudhi STP 1 MLD,2023-01-31 02:45:00,7.09,22.80,0.20,0.61,79.54,1.74,17.68,5.81,6.81,2023020107
