stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080100
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080100
Mailasandra STP 75 MLD,2023-07-31 23:45:00,8.26,17.30,2.18,0.10,48.86,12.49,18.7,11.26,0.11,2023080100
60 MLD V.Valley TTP,2023-07-31 23:30:00,6.72,25.90,1.26,3.02,19.71,1.70,2.89,4.46,2.18,2023080100
KR Puram STP 20 MLD,2023-08-01 00:00:00,7.63,24.90,1.71,3.42,63.60,8.00,15.49,8.90,2.68,2023080100
1.5 MLD Lalbagh TTP,2023-08-01 00:00:00,7.51,29.40,3.14,15.68,17.89,1.37,1.02,0.52,0.71,2023080100
35MLD Agaram STP,2023-08-01 00:00:00,7.16,25.20,1.84,7.54,29.36,5.01,5.73,6.44,-,2023080100
Chikka_Bagur_5_MLD_STP,2023-08-01 00:04:00,7.38,-,-,-,44.90,7.40,8.0,14.80,-,2023080100
Yelahanka 10MLD TTP,2023-07-31 23:45:00,7.16,25.20,1.13,6.66,36.00,8.70,8.2,7.20,1.40,2023080100
40MLD OLD Rajacanal STP,2023-07-31 23:45:00,7.53,25.10,0.80,2.64,27.10,7.80,8.8,6.78,3.92,2023080100
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080100
4_MLD_Madiwala_STP,2023-07-31 23:45:00,6.75,26.70,2.41,6.99,34.78,4.86,3.59,8.69,-,2023080100
2MLD Ulsoor STP,2023-08-01 01:14:30,7.15,25.90,2.31,10.39,33.00,2.50,3.5,6.60,0.60,2023080101
CHIKKABANAVARA 5 MLD,2023-08-01 00:45:00,7.47,23.80,0.30,3.50,32.73,5.07,5.09,11.83,2.40,2023080101
KADUGODI 6 MLD STP,2023-08-01 00:45:00,7.81,20.50,0.70,2.46,41.05,10.62,10.01,29.38,-,2023080101
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080101
K AND C VALLEY 60 MLD,2023-08-01 00:45:00,6.66,26.70,0.56,4.10,30.54,6.37,13.83,7.61,4.65,2023080101
NAGASANDRA 20 MLD,2023-08-01 01:00:00,7.75,24.10,0.59,3.40,127.46,28.66,13.9,18.54,3.62,2023080101
RAJACANAL 40 MLD,2023-08-01 01:00:00,7.54,26.30,1.03,2.70,33.57,3.82,10.23,8.62,4.94,2023080101
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080101
BELLANDUR 90 MLD,2023-08-01 01:00:00,7.11,25.90,0.47,3.40,26.12,7.41,8.34,5.22,4.47,2023080101
DODDABELE 20 MLD,2023-08-01 00:45:00,7.81,26.20,0.72,1.90,34.37,5.61,4.71,9.55,4.69,2023080101
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080101
NAGASANDRA OLD 20 MLD,2023-08-01 00:45:00,6.83,25.80,9.20,13.80,494.73,0.00,403.55,0.00,3.00,2023080101
4MLD Cubbon Park TTP,2023-08-01 00:45:00,7.09,27.90,5.08,4.75,17.40,1.25,0.94,5.05,20.32,2023080101
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080101
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080101
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080101
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080101
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080101
Mailasandra STP 75 MLD,2023-08-01 00:45:00,8.27,17.20,2.13,0.09,48.88,12.55,18.7,11.07,0.10,2023080101
60 MLD V.Valley TTP,2023-07-31 23:30:00,6.72,25.90,1.26,3.02,19.71,1.70,2.89,4.46,2.18,2023080101
KR Puram STP 20 MLD,2023-08-01 01:00:00,7.61,24.80,1.79,3.58,65.01,7.27,15.9,9.10,2.37,2023080101
1.5 MLD Lalbagh TTP,2023-08-01 01:00:00,7.51,28.80,3.07,15.62,17.89,1.37,1.02,0.50,0.71,2023080101
35MLD Agaram STP,2023-08-01 01:00:00,7.25,25.00,1.56,6.40,29.73,5.07,5.8,6.53,-,2023080101
Chikka_Bagur_5_MLD_STP,2023-08-01 01:04:00,7.57,27.50,-,-,-,7.30,8.1,14.60,-,2023080101
Yelahanka 10MLD TTP,2023-08-01 01:00:00,7.16,25.10,1.11,6.81,36.20,8.70,8.2,7.24,1.38,2023080101
40MLD OLD Rajacanal STP,2023-08-01 01:00:00,7.51,25.10,0.82,2.71,26.90,7.20,7.9,6.72,4.02,2023080101
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080101
4_MLD_Madiwala_STP,2023-08-01 01:00:00,6.77,26.60,2.42,7.02,34.78,4.94,3.59,8.69,-,2023080101
2MLD Ulsoor STP,2023-08-01 02:14:30,7.14,25.80,2.35,10.57,33.00,2.50,3.5,6.60,0.96,2023080102
CHIKKABANAVARA 5 MLD,2023-08-01 01:45:00,7.48,23.80,0.30,3.50,32.51,5.10,5.06,12.26,2.40,2023080102
KADUGODI 6 MLD STP,2023-08-01 01:45:00,7.81,20.50,0.70,2.43,41.06,10.62,10.14,29.71,4.39,2023080102
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080102
K AND C VALLEY 60 MLD,2023-08-01 01:45:00,6.67,26.70,0.57,4.10,30.44,6.43,13.68,8.09,4.73,2023080102
NAGASANDRA 20 MLD,2023-08-01 01:45:00,7.75,23.90,0.58,3.40,127.07,28.88,13.85,19.13,3.59,2023080102
RAJACANAL 40 MLD,2023-08-01 02:00:00,7.55,26.30,1.03,2.70,33.35,3.84,9.74,8.63,4.94,2023080102
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080102
BELLANDUR 90 MLD,2023-08-01 02:00:00,7.12,25.90,0.47,3.40,26.09,7.41,8.25,5.22,4.47,2023080102
DODDABELE 20 MLD,2023-08-01 01:45:00,7.83,26.10,0.73,1.90,34.33,5.61,4.65,9.56,4.70,2023080102
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080102
NAGASANDRA OLD 20 MLD,2023-08-01 01:45:00,6.87,25.80,9.18,13.77,492.70,0.00,397.09,0.00,3.16,2023080102
4MLD Cubbon Park TTP,2023-08-01 01:45:00,7.1,27.80,5.07,4.74,17.40,1.24,0.94,5.04,20.28,2023080102
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080102
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080102
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080102
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080102
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080102
Mailasandra STP 75 MLD,2023-08-01 01:45:00,8.27,17.10,2.06,0.09,48.81,12.51,18.74,11.28,0.10,2023080102
60 MLD V.Valley TTP,2023-07-31 23:30:00,6.72,25.90,1.26,3.02,19.71,1.70,2.89,4.46,2.18,2023080102
KR Puram STP 20 MLD,2023-08-01 02:00:00,7.6,24.80,1.86,3.72,66.33,7.45,16.22,9.29,2.36,2023080102
1.5 MLD Lalbagh TTP,2023-08-01 02:00:00,7.52,28.30,3.08,15.35,17.89,1.37,1.02,0.45,0.67,2023080102
35MLD Agaram STP,2023-08-01 02:00:00,7.32,25.30,1.97,8.08,30.01,5.12,5.86,6.59,-,2023080102
Chikka_Bagur_5_MLD_STP,2023-08-01 02:04:00,7.64,27.50,-,-,45.00,7.30,8.6,14.60,-,2023080102
Yelahanka 10MLD TTP,2023-08-01 02:00:00,7.16,25.10,1.07,6.54,37.10,7.70,6.3,7.46,1.38,2023080102
40MLD OLD Rajacanal STP,2023-08-01 02:00:00,7.51,25.00,0.85,2.81,26.90,7.30,8.0,6.72,4.16,2023080102
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080102
4_MLD_Madiwala_STP,2023-08-01 02:00:00,6.77,26.50,2.42,7.02,34.78,4.85,3.59,8.69,-,2023080102
2MLD Ulsoor STP,2023-08-01 03:14:30,7.14,25.70,2.37,10.66,32.90,2.50,3.6,6.58,0.39,2023080103
CHIKKABANAVARA 5 MLD,2023-08-01 02:45:00,7.46,23.80,0.30,3.50,32.43,5.12,5.03,12.29,2.40,2023080103
KADUGODI 6 MLD STP,2023-08-01 02:45:00,7.78,20.50,0.70,2.45,41.05,10.61,10.11,28.86,-,2023080103
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080103
K AND C VALLEY 60 MLD,2023-08-01 02:45:00,6.65,26.70,0.57,4.00,30.70,6.39,14.03,7.56,4.73,2023080103
NAGASANDRA 20 MLD,2023-08-01 02:45:00,7.76,23.70,0.58,3.40,127.05,28.76,13.91,19.12,3.57,2023080103
RAJACANAL 40 MLD,2023-08-01 03:00:00,7.55,26.30,1.03,2.70,33.76,3.83,10.33,8.59,4.94,2023080103
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080103
BELLANDUR 90 MLD,2023-08-01 03:00:00,7.12,25.80,0.47,3.40,26.06,7.40,8.18,5.21,4.47,2023080103
DODDABELE 20 MLD,2023-08-01 02:45:00,7.83,26.00,0.73,1.90,34.36,5.61,4.7,9.51,4.70,2023080103
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080103
NAGASANDRA OLD 20 MLD,2023-08-01 02:45:00,6.95,25.70,9.69,14.53,496.10,0.00,395.45,0.00,3.31,2023080103
4MLD Cubbon Park TTP,2023-08-01 02:45:00,7.1,27.80,5.07,4.74,17.39,1.24,0.94,5.04,20.28,2023080103
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080103
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080103
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080103
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080103
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080103
Mailasandra STP 75 MLD,2023-08-01 02:45:00,8.27,17.10,2.02,0.09,48.79,12.55,18.84,11.84,0.10,2023080103
60 MLD V.Valley TTP,2023-07-31 23:30:00,6.72,25.90,1.26,3.02,19.71,1.70,2.89,4.46,2.18,2023080103
KR Puram STP 20 MLD,2023-08-01 03:00:00,7.6,24.70,1.90,3.80,68.14,7.55,16.91,9.54,2.34,2023080103
1.5 MLD Lalbagh TTP,2023-08-01 03:00:00,7.52,27.80,3.08,15.38,17.89,1.37,1.02,0.78,1.25,2023080103
35MLD Agaram STP,2023-08-01 03:00:00,7.16,25.10,2.41,9.88,29.36,5.01,5.73,6.44,-,2023080103
Chikka_Bagur_5_MLD_STP,2023-08-01 03:01:00,7.47,27.60,-,-,45.50,7.20,9.1,-,-,2023080103
Yelahanka 10MLD TTP,2023-08-01 03:00:00,7.15,25.10,1.03,6.18,37.10,8.20,7.0,7.43,1.37,2023080103
40MLD OLD Rajacanal STP,2023-08-01 03:00:00,7.51,25.00,0.90,2.97,26.80,7.40,8.2,6.70,4.41,2023080103
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080103
4_MLD_Madiwala_STP,2023-08-01 03:00:00,6.77,26.50,2.42,7.02,34.77,4.85,3.58,8.69,-,2023080103
2MLD Ulsoor STP,2023-08-01 04:14:30,7.13,25.60,2.43,10.94,32.90,2.50,3.6,6.58,0.34,2023080104
CHIKKABANAVARA 5 MLD,2023-08-01 03:45:00,7.47,23.70,0.30,3.50,33.09,5.13,5.13,11.56,2.40,2023080104
KADUGODI 6 MLD STP,2023-08-01 03:45:00,7.82,20.70,0.70,2.46,41.24,10.62,10.52,29.66,4.77,2023080104
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080104
K AND C VALLEY 60 MLD,2023-08-01 03:45:00,6.64,26.70,0.57,4.00,30.65,6.35,13.93,7.42,4.73,2023080104
NAGASANDRA 20 MLD,2023-08-01 04:00:00,7.77,23.60,0.56,3.50,126.24,28.47,13.8,18.69,3.54,2023080104
RAJACANAL 40 MLD,2023-08-01 04:00:00,7.55,26.30,1.03,2.70,33.53,3.83,10.1,8.62,4.94,2023080104
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080104
BELLANDUR 90 MLD,2023-08-01 04:00:00,7.12,25.80,0.47,3.40,26.14,7.40,8.44,5.23,4.47,2023080104
DODDABELE 20 MLD,2023-08-01 03:45:00,7.83,25.90,0.73,1.90,34.39,5.61,4.75,9.53,4.70,2023080104
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080104
NAGASANDRA OLD 20 MLD,2023-08-01 03:45:00,6.97,25.60,9.60,14.40,462.84,0.00,373.04,0.00,3.40,2023080104
4MLD Cubbon Park TTP,2023-08-01 03:45:00,7.09,27.80,5.04,4.74,17.40,1.24,0.94,5.04,20.16,2023080104
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080104
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080104
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080104
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080104
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080104
Mailasandra STP 75 MLD,2023-08-01 02:45:00,8.27,17.10,2.02,0.09,48.79,12.55,18.84,11.84,0.10,2023080104
60 MLD V.Valley TTP,2023-08-01 03:30:00,6.72,25.70,1.25,3.00,19.70,1.67,2.89,4.47,1.53,2023080104
KR Puram STP 20 MLD,2023-08-01 04:00:00,7.59,24.60,1.91,3.82,67.71,7.15,16.48,9.48,2.32,2023080104
1.5 MLD Lalbagh TTP,2023-08-01 04:00:00,7.53,27.40,3.10,15.42,17.89,1.37,1.02,0.71,0.97,2023080104
35MLD Agaram STP,2023-08-01 04:00:00,7.21,25.10,1.94,7.95,29.56,5.05,5.77,6.49,-,2023080104
Chikka_Bagur_5_MLD_STP,2023-08-01 04:04:00,7.36,27.60,-,-,-,7.30,8.1,14.60,-,2023080104
Yelahanka 10MLD TTP,2023-08-01 04:00:00,7.15,25.10,0.95,5.64,38.40,7.70,6.3,7.42,1.38,2023080104
40MLD OLD Rajacanal STP,2023-08-01 04:00:00,7.51,24.90,0.96,3.17,26.80,7.20,8.0,6.70,4.70,2023080104
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080104
4_MLD_Madiwala_STP,2023-08-01 04:00:00,6.78,26.30,2.42,7.02,34.77,4.84,3.58,8.69,-,2023080104
2MLD Ulsoor STP,2023-08-01 05:14:30,7.13,25.50,2.45,11.03,32.90,2.50,3.6,6.58,0.33,2023080105
CHIKKABANAVARA 5 MLD,2023-08-01 04:45:00,7.48,23.70,0.30,3.50,33.22,5.13,5.14,11.30,2.40,2023080105
KADUGODI 6 MLD STP,2023-08-01 04:45:00,7.84,20.70,0.70,2.48,41.20,10.62,10.33,29.56,-,2023080105
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080105
K AND C VALLEY 60 MLD,2023-08-01 04:45:00,6.66,26.60,0.57,4.00,30.44,6.46,13.6,8.02,4.73,2023080105
NAGASANDRA 20 MLD,2023-08-01 05:00:00,7.78,23.50,0.54,3.40,125.91,28.44,13.8,18.96,3.53,2023080105
RAJACANAL 40 MLD,2023-08-01 05:00:00,7.55,26.30,1.03,2.70,33.49,3.81,10.14,8.64,4.94,2023080105
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080105
BELLANDUR 90 MLD,2023-08-01 05:00:00,7.12,25.80,0.46,3.40,26.16,7.36,8.52,5.23,4.37,2023080105
DODDABELE 20 MLD,2023-08-01 04:45:00,7.83,25.80,0.73,1.90,34.45,5.60,4.86,9.49,4.70,2023080105
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080105
NAGASANDRA OLD 20 MLD,2023-08-01 04:45:00,7.02,25.60,9.37,14.06,456.60,0.00,366.93,0.00,3.45,2023080105
4MLD Cubbon Park TTP,2023-08-01 04:45:00,7.1,27.80,5.02,4.74,17.40,1.24,0.94,5.04,20.08,2023080105
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080105
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.0,-,-,2023080105
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080105
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023080105
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080105
Mailasandra STP 75 MLD,2023-08-01 04:45:00,8.26,17.00,1.98,0.09,48.92,12.83,18.91,11.06,0.10,2023080105
60 MLD V.Valley TTP,2023-08-01 03:30:00,6.72,25.70,1.25,3.00,19.70,1.67,2.89,4.47,1.53,2023080105
KR Puram STP 20 MLD,2023-08-01 05:00:00,7.59,24.60,1.96,3.92,68.89,7.34,17.15,9.64,2.34,2023080105
1.5 MLD Lalbagh TTP,2023-08-01 05:00:00,7.53,27.10,3.12,15.60,17.89,1.37,1.02,0.67,0.91,2023080105
35MLD Agaram STP,2023-08-01 05:00:00,7.2,25.10,1.66,6.81,29.52,5.04,5.76,6.48,-,2023080105
Chikka_Bagur_5_MLD_STP,2023-08-01 05:04:00,7.29,27.60,-,-,44.50,6.90,8.2,13.80,-,2023080105
Yelahanka 10MLD TTP,2023-08-01 05:00:00,7.13,25.10,0.95,5.70,38.30,7.50,6.1,7.66,1.38,2023080105
40MLD OLD Rajacanal STP,2023-08-01 05:00:00,7.52,24.90,0.99,3.27,26.80,7.20,8.0,6.70,4.85,2023080105
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023080105
4_MLD_Madiwala_STP,2023-08-01 05:00:00,6.78,26.30,2.39,6.93,34.77,4.73,3.59,8.69,-,2023080105
2MLD Ulsoor STP,2023-08-01 06:14:30,7.13,25.40,2.47,11.11,33.00,2.50,3.60,6.60,0.30,2023080106
CHIKKABANAVARA 5 MLD,2023-08-01 05:45:00,7.46,23.70,0.30,3.50,32.97,5.12,5.09,11.71,2.40,2023080106
KADUGODI 6 MLD STP,2023-08-01 05:45:00,7.77,20.80,0.70,2.49,41.16,10.62,10.26,29.17,3.70,2023080106
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080106
K AND C VALLEY 60 MLD,2023-08-01 05:45:00,6.68,26.60,0.56,4.00,30.56,6.36,13.83,7.51,4.65,2023080106
NAGASANDRA 20 MLD,2023-08-01 06:00:00,7.79,23.30,0.52,3.40,126.02,28.28,13.83,19.12,3.49,2023080106
RAJACANAL 40 MLD,2023-08-01 06:00:00,7.57,26.30,1.03,2.70,33.52,3.80,10.20,8.66,4.94,2023080106
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080106
BELLANDUR 90 MLD,2023-08-01 06:00:00,7.12,25.70,0.46,3.40,26.25,7.36,8.82,5.25,4.37,2023080106
DODDABELE 20 MLD,2023-08-01 05:30:00,7.83,25.80,0.73,1.90,34.45,5.60,4.84,9.50,4.70,2023080106
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023080106
NAGASANDRA OLD 20 MLD,2023-08-01 05:45:00,7.0,25.60,9.26,13.89,468.92,1.64,367.05,0.00,-0.60,2023080106
4MLD Cubbon Park TTP,2023-08-01 05:45:00,7.09,27.70,5.05,4.74,17.39,1.24,0.94,5.04,20.20,2023080106
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023080106
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.0,-,-,-,0.00,0.00,0.00,-,-,2023080106
KADABEESANAHALLI 50 MLD,2023-07-28 17:00:00,5.98,24.30,0.60,-,-,-,59.58,3.90,-,2023080106
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.30,4.00,-,2023080106
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023080106
Mailasandra STP 75 MLD,2023-08-01 05:45:00,8.24,16.90,1.98,0.09,48.80,12.79,18.99,11.63,0.10,2023080106
60 MLD V.Valley TTP,2023-08-01 03:30:00,6.72,25.70,1.25,3.00,19.70,1.67,2.89,4.47,1.53,2023080106
KR Puram STP 20 MLD,2023-08-01 06:00:00,7.58,24.50,2.00,4.00,68.06,7.33,16.64,9.53,2.33,2023080106
1.5 MLD Lalbagh TTP,2023-08-01 06:00:00,7.53,26.90,3.18,15.83,17.89,1.37,1.02,0.50,0.66,2023080106
35MLD Agaram STP,2023-08-01 06:00:00,7.16,25.10,1.54,6.31,29.36,5.01,5.73,6.44,-,2023080106
Chikka_Bagur_5_MLD_STP,2023-08-01 06:04:00,7.26,27.60,-,-,-,-,-,14.20,-,2023080106
Yelahanka 10MLD TTP,2023-08-01 06:00:00,7.13,25.10,0.93,5.58,38.40,7.50,6.20,7.68,1.37,2023080106
40MLD OLD Rajacanal STP,2023-08-01 06:00:00,7.51,24.80,0.99,3.27,26.70,7.20,8.00,6.68,4.85,2023080106
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023080106
4_MLD_Madiwala_STP,2023-08-01 06:00:00,6.78,26.20,2.40,6.96,34.77,4.72,3.58,8.69,-,2023080106
2MLD Ulsoor STP,2023-08-01 07:14:30,7.19,26.30,2.54,11.43,33.00,2.50,3.6,6.60,3.76,2023080107
CHIKKABANAVARA 5 MLD,2023-08-01 06:45:00,7.48,23.70,0.30,3.50,32.74,5.13,5.06,12.36,2.40,2023080107
KADUGODI 6 MLD STP,2023-08-01 06:45:00,7.79,20.70,0.70,2.58,41.13,10.63,10.2,29.61,5.01,2023080107
HORAMAVU 20 MLD,2023-07-07 13:00:00,7.64,24.60,0.67,2.70,-,-,42.58,-,2.68,2023080107
K AND C VALLEY 60 MLD,2023-08-01 06:45:00,6.67,26.60,0.56,3.90,31.01,6.33,14.47,7.21,4.65,2023080107
NAGASANDRA 20 MLD,2023-08-01 06:45:00,7.79,23.20,0.51,3.50,125.48,28.39,13.79,19.28,3.48,2023080107
RAJACANAL 40 MLD,2023-08-01 07:00:00,7.55,26.30,1.03,2.70,33.99,3.82,10.55,8.59,4.94,2023080107
YELLAMALAPACHETTY 15 MLD,2023-07-31 18:00:00,7.24,26.81,0.80,3.22,27.35,6.05,5.18,6.02,3.02,2023080107
BELLANDUR 90 MLD,2023-08-01 07:00:00,7.12,25.70,0.46,3.40,26.23,7.35,8.76,5.25,4.37,2023080107
