stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090101
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090101
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090101
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090101
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090101
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090101
Mailasandra STP 75 MLD,2023-09-01 01:15:00,7.36,18.20,3.98,0.53,46.83,9.70,18.52,12.10,0.59,2023090101
60 MLD V.Valley TTP,2023-09-01 01:00:00,6.73,27.60,1.20,2.88,-,-,5.4,-,-0.02,2023090101
KR Puram STP 20 MLD,2023-09-01 01:30:00,7.17,26.90,5.19,10.38,134.99,10.13,35.05,18.90,2.27,2023090101
1.5 MLD Lalbagh TTP,2023-09-01 01:30:00,6.95,23.40,0.46,2.35,18.25,1.52,1.27,10.45,5.66,2023090101
35MLD Agaram STP,2023-09-01 01:30:00,7.14,27.20,2.95,12.10,29.27,5.00,16.23,6.43,-,2023090101
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090101
Yelahanka 10MLD TTP,2023-09-01 01:45:00,7.08,26.10,2.02,12.06,45.30,15.80,16.7,9.07,1.40,2023090101
40MLD OLD Rajacanal STP,2023-09-01 01:45:00,7.57,26.90,7.36,24.29,28.50,8.80,9.7,7.12,36.06,2023090101
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090101
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090101
2MLD Ulsoor STP,2023-09-01 02:30:00,7.05,27.80,0.26,1.17,30.10,2.10,4.0,6.02,0.54,2023090102
CHIKKABANAVARA 5 MLD,2023-09-01 02:15:00,7.52,25.80,0.40,3.30,27.94,4.60,4.47,11.32,3.20,2023090102
KADUGODI 6 MLD STP,2023-09-01 02:30:00,7.67,30.00,0.40,3.95,41.52,10.60,11.27,33.16,2.00,2023090102
HORAMAVU 20 MLD,2023-09-01 02:30:00,7.71,29.20,0.90,2.30,44.59,9.06,11.33,6.91,3.60,2023090102
K AND C VALLEY 60 MLD,2023-09-01 02:15:00,6.81,28.70,0.51,4.20,38.35,7.15,22.03,7.22,4.23,2023090102
NAGASANDRA 20 MLD,2023-09-01 02:15:00,7.72,26.30,1.13,1.80,84.28,3.41,167.61,3.57,3.95,2023090102
RAJACANAL 40 MLD,2023-09-01 02:30:00,7.62,28.40,1.29,2.30,31.60,3.87,8.49,8.52,6.19,2023090102
YELLAMALAPACHETTY 15 MLD,2023-09-01 02:15:00,7.69,28.48,0.57,2.28,40.21,4.50,4.98,5.76,2.78,2023090102
BELLANDUR 90 MLD,2023-09-01 02:30:00,7.55,28.00,0.64,5.10,-,-,33.31,-,4.48,2023090102
DODDABELE 20 MLD,2023-09-01 02:15:00,7.52,28.00,0.88,1.10,36.80,6.17,6.49,9.68,4.51,2023090102
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023090102
NAGASANDRA OLD 20 MLD,2023-09-01 02:15:00,7.37,27.10,2.29,3.43,66.30,10.75,24.67,7.41,3.33,2023090102
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090102
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090102
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090102
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090102
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090102
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090102
Mailasandra STP 75 MLD,2023-09-01 01:30:00,7.35,18.10,3.98,0.53,46.81,9.69,18.53,12.29,0.59,2023090102
60 MLD V.Valley TTP,2023-09-01 02:00:00,6.73,27.60,1.19,2.86,-,-,5.47,-,-0.02,2023090102
KR Puram STP 20 MLD,2023-09-01 02:30:00,7.16,26.90,5.33,10.66,138.96,10.19,37.03,19.45,2.26,2023090102
1.5 MLD Lalbagh TTP,2023-09-01 02:30:00,6.97,22.70,0.47,2.33,18.25,1.51,1.27,12.69,8.46,2023090102
35MLD Agaram STP,2023-09-01 02:30:00,7.16,27.10,3.64,14.92,29.36,5.01,20.02,6.44,-,2023090102
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090102
Yelahanka 10MLD TTP,2023-09-01 02:45:00,7.08,26.00,1.93,11.82,45.70,15.50,16.0,9.14,1.39,2023090102
40MLD OLD Rajacanal STP,2023-09-01 02:45:00,7.57,26.90,7.30,24.09,28.60,8.90,9.8,7.15,35.77,2023090102
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090102
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090102
2MLD Ulsoor STP,2023-09-01 03:30:00,7.05,27.60,0.26,1.17,29.60,2.10,3.8,5.92,0.43,2023090103
CHIKKABANAVARA 5 MLD,2023-09-01 03:15:00,7.53,25.80,0.40,3.30,27.97,4.62,4.46,11.52,3.20,2023090103
KADUGODI 6 MLD STP,2023-09-01 03:30:00,7.64,29.90,0.50,3.92,41.21,10.55,10.56,31.76,2.50,2023090103
HORAMAVU 20 MLD,2023-09-01 03:30:00,7.70,29.20,0.89,2.40,44.62,9.07,11.37,6.81,3.56,2023090103
K AND C VALLEY 60 MLD,2023-09-01 03:15:00,6.81,28.60,0.51,4.20,40.81,6.91,24.82,6.46,4.23,2023090103
NAGASANDRA 20 MLD,2023-09-01 03:15:00,7.72,26.30,1.12,1.80,83.04,3.63,165.17,4.12,3.94,2023090103
RAJACANAL 40 MLD,2023-09-01 03:30:00,7.62,28.30,1.29,2.40,32.22,3.88,9.54,8.58,6.19,2023090103
YELLAMALAPACHETTY 15 MLD,2023-09-01 03:15:00,7.68,28.44,0.57,2.28,41.35,4.52,5.0,5.76,2.73,2023090103
BELLANDUR 90 MLD,2023-09-01 03:30:00,7.55,27.90,0.64,5.00,-,-,27.88,-,4.48,2023090103
DODDABELE 20 MLD,2023-09-01 03:15:00,7.55,27.60,0.89,1.10,36.84,6.18,6.5,9.68,4.53,2023090103
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023090103
NAGASANDRA OLD 20 MLD,2023-09-01 03:15:00,7.38,26.90,2.30,3.45,61.84,10.00,22.21,7.23,3.81,2023090103
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090103
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090103
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090103
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090103
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090103
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090103
Mailasandra STP 75 MLD,2023-09-01 01:30:00,7.35,18.10,3.98,0.53,46.81,9.69,18.53,12.29,0.59,2023090103
60 MLD V.Valley TTP,2023-09-01 03:00:00,6.73,27.50,1.18,2.83,-,-,5.53,-,-0.03,2023090103
KR Puram STP 20 MLD,2023-09-01 03:30:00,7.17,26.80,5.15,10.30,131.30,10.95,30.75,18.38,2.27,2023090103
1.5 MLD Lalbagh TTP,2023-09-01 03:30:00,6.98,22.30,0.47,2.35,18.24,1.51,1.26,10.02,5.61,2023090103
35MLD Agaram STP,2023-09-01 03:30:00,7.16,27.00,3.77,15.46,29.36,5.01,20.74,6.44,-,2023090103
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090103
Yelahanka 10MLD TTP,2023-09-01 03:45:00,7.08,25.90,1.87,11.34,46.50,15.30,15.5,9.27,1.39,2023090103
40MLD OLD Rajacanal STP,2023-09-01 03:45:00,7.57,26.80,7.26,23.96,28.60,8.90,9.8,7.15,35.57,2023090103
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090103
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090103
2MLD Ulsoor STP,2023-09-01 04:30:00,7.04,27.50,0.26,1.17,29.80,2.10,3.9,5.96,0.49,2023090104
CHIKKABANAVARA 5 MLD,2023-09-01 04:15:00,7.51,25.80,0.40,3.30,27.93,4.63,4.46,11.65,3.20,2023090104
KADUGODI 6 MLD STP,2023-09-01 03:30:00,7.64,29.90,0.50,3.92,41.21,10.55,10.56,31.76,2.50,2023090104
HORAMAVU 20 MLD,2023-09-01 04:30:00,7.70,29.20,0.89,2.40,44.72,9.05,11.55,6.82,3.56,2023090104
K AND C VALLEY 60 MLD,2023-09-01 04:15:00,6.81,28.60,0.51,4.20,39.03,7.26,22.63,7.50,4.23,2023090104
NAGASANDRA 20 MLD,2023-09-01 04:15:00,7.73,26.00,1.11,1.90,84.33,3.64,167.33,3.57,3.92,2023090104
RAJACANAL 40 MLD,2023-09-01 04:30:00,7.61,28.30,1.28,2.40,32.68,3.88,10.37,8.56,6.14,2023090104
YELLAMALAPACHETTY 15 MLD,2023-09-01 04:15:00,7.65,28.34,0.57,2.27,42.28,4.52,5.03,5.77,2.52,2023090104
BELLANDUR 90 MLD,2023-09-01 04:30:00,7.55,27.90,0.64,5.00,-,-,32.99,-,4.48,2023090104
DODDABELE 20 MLD,2023-09-01 04:15:00,7.54,27.70,0.88,1.10,36.81,6.15,6.53,9.70,4.52,2023090104
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023090104
NAGASANDRA OLD 20 MLD,2023-09-01 04:15:00,7.29,27.10,2.33,3.49,64.15,10.14,23.92,6.89,2.42,2023090104
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090104
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090104
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090104
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090104
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090104
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090104
Mailasandra STP 75 MLD,2023-09-01 01:30:00,7.35,18.10,3.98,0.53,46.81,9.69,18.53,12.29,0.59,2023090104
60 MLD V.Valley TTP,2023-09-01 04:15:00,6.74,27.40,1.18,2.83,-,-,5.56,-,-0.01,2023090104
KR Puram STP 20 MLD,2023-09-01 04:30:00,7.15,26.80,5.35,10.70,129.19,11.27,29.63,18.09,2.27,2023090104
1.5 MLD Lalbagh TTP,2023-09-01 04:30:00,6.99,22.10,0.46,2.35,18.24,1.51,1.26,8.98,6.70,2023090104
35MLD Agaram STP,2023-09-01 04:30:00,7.16,27.40,2.77,11.36,29.36,5.01,15.23,6.44,-,2023090104
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090104
Yelahanka 10MLD TTP,2023-09-01 04:45:00,7.09,25.80,1.84,11.07,46.20,15.40,15.8,9.26,1.42,2023090104
40MLD OLD Rajacanal STP,2023-09-01 04:45:00,7.57,26.80,7.23,23.86,28.60,8.80,9.7,7.15,35.43,2023090104
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090104
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090104
2MLD Ulsoor STP,2023-09-01 05:30:00,7.04,27.40,0.27,1.22,29.70,2.10,3.8,5.94,0.38,2023090105
CHIKKABANAVARA 5 MLD,2023-09-01 05:15:00,7.49,25.80,0.40,3.30,27.90,4.63,4.45,11.70,3.20,2023090105
KADUGODI 6 MLD STP,2023-09-01 05:30:00,7.63,29.90,0.50,3.90,41.14,10.55,10.3,31.51,2.50,2023090105
HORAMAVU 20 MLD,2023-09-01 05:30:00,7.68,29.00,0.88,2.30,44.39,9.04,11.26,6.99,3.52,2023090105
K AND C VALLEY 60 MLD,2023-09-01 05:15:00,6.81,28.60,0.51,4.20,41.95,7.02,26.29,6.69,4.23,2023090105
NAGASANDRA 20 MLD,2023-09-01 05:15:00,7.74,25.90,1.09,1.90,82.87,3.61,163.69,3.77,3.88,2023090105
RAJACANAL 40 MLD,2023-09-01 05:30:00,7.61,28.30,1.28,2.40,32.24,3.88,9.53,8.56,6.14,2023090105
YELLAMALAPACHETTY 15 MLD,2023-09-01 05:15:00,7.64,28.29,0.57,2.26,38.68,4.47,5.0,5.76,2.22,2023090105
BELLANDUR 90 MLD,2023-09-01 05:30:00,7.55,27.90,0.64,5.00,-,-,30.83,-,4.48,2023090105
DODDABELE 20 MLD,2023-09-01 05:15:00,7.53,27.70,0.88,1.10,36.78,6.15,6.48,9.70,4.52,2023090105
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023090105
NAGASANDRA OLD 20 MLD,2023-09-01 05:15:00,7.27,27.10,2.33,3.49,66.47,10.11,26.24,7.07,2.63,2023090105
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090105
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090105
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090105
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090105
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090105
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090105
Mailasandra STP 75 MLD,2023-09-01 01:30:00,7.35,18.10,3.98,0.53,46.81,9.69,18.53,12.29,0.59,2023090105
60 MLD V.Valley TTP,2023-09-01 05:00:00,6.74,27.40,1.18,2.83,-,-,5.58,-,-0.02,2023090105
KR Puram STP 20 MLD,2023-09-01 05:30:00,7.15,26.70,5.31,10.62,129.16,10.94,29.75,18.08,2.28,2023090105
1.5 MLD Lalbagh TTP,2023-09-01 05:30:00,7.01,21.90,0.46,2.30,18.23,1.51,1.25,10.78,7.27,2023090105
35MLD Agaram STP,2023-09-01 05:30:00,7.16,27.30,3.11,12.75,29.36,5.01,17.1,6.44,-,2023090105
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090105
Yelahanka 10MLD TTP,2023-09-01 05:45:00,7.09,25.80,1.84,11.01,47.40,14.10,13.7,9.30,1.38,2023090105
40MLD OLD Rajacanal STP,2023-09-01 05:45:00,7.56,26.70,7.17,23.66,28.50,8.80,9.7,7.12,35.13,2023090105
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090105
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090105
2MLD Ulsoor STP,2023-09-01 06:30:00,7.04,27.40,0.27,1.22,30.40,2.10,4.0,6.08,0.26,2023090106
CHIKKABANAVARA 5 MLD,2023-09-01 06:15:00,7.51,25.80,0.40,3.30,27.90,4.62,4.45,11.75,3.20,2023090106
KADUGODI 6 MLD STP,2023-09-01 06:30:00,7.70,30.00,0.50,3.95,41.17,10.56,10.36,31.64,2.50,2023090106
HORAMAVU 20 MLD,2023-09-01 06:30:00,7.70,29.10,0.89,2.30,44.22,9.03,11.11,6.94,3.56,2023090106
K AND C VALLEY 60 MLD,2023-09-01 06:15:00,6.81,28.50,0.51,4.20,42.41,7.16,26.71,7.04,4.23,2023090106
NAGASANDRA 20 MLD,2023-09-01 06:15:00,7.74,25.80,1.08,1.90,83.58,3.83,165.81,4.16,3.87,2023090106
RAJACANAL 40 MLD,2023-09-01 06:30:00,7.61,28.30,1.27,2.40,32.43,3.87,9.98,8.57,6.10,2023090106
YELLAMALAPACHETTY 15 MLD,2023-09-01 06:15:00,7.62,28.21,0.56,2.26,39.64,4.49,5.0,5.77,2.24,2023090106
BELLANDUR 90 MLD,2023-09-01 06:30:00,7.55,27.80,0.64,5.00,-,-,34.74,-,4.48,2023090106
DODDABELE 20 MLD,2023-09-01 06:15:00,7.57,27.60,0.91,1.10,38.94,6.11,10.73,9.72,4.54,2023090106
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023090106
NAGASANDRA OLD 20 MLD,2023-09-01 06:15:00,7.26,26.90,2.43,3.64,68.25,10.06,27.92,6.63,1.36,2023090106
4MLD Cubbon Park TTP,2023-08-30 10:15:00,6.94,29.60,0.59,4.74,17.34,1.24,0.93,5.03,2.36,2023090106
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090106
Challagatta Valley 218 MLD,2023-06-17 15:27:12,0.00,-,-,-,0.00,0.00,0.0,-,-,2023090106
KADABEESANAHALLI 50 MLD,2023-08-18 12:00:00,8.29,25.40,0.60,2.54,84.94,8.47,30.45,8.34,3.39,2023090106
STP Sarakki 5 MLD,2023-07-29 00:15:00,7.85,26.10,3.77,7.54,20.00,6.76,8.3,4.00,-,2023090106
Kempambudhi STP 1 MLD,2023-06-30 21:30:00,7.17,25.50,0.92,2.86,47.78,6.13,12.03,8.59,2.01,2023090106
Mailasandra STP 75 MLD,2023-09-01 01:30:00,7.35,18.10,3.98,0.53,46.81,9.69,18.53,12.29,0.59,2023090106
60 MLD V.Valley TTP,2023-09-01 06:00:00,6.74,27.30,1.18,2.83,-,-,5.56,-,-0.02,2023090106
KR Puram STP 20 MLD,2023-09-01 06:30:00,7.15,26.70,5.27,10.54,128.82,11.05,29.71,18.03,2.28,2023090106
1.5 MLD Lalbagh TTP,2023-09-01 06:30:00,7.01,21.90,0.46,2.30,18.23,1.50,1.25,11.31,7.14,2023090106
35MLD Agaram STP,2023-09-01 06:30:00,7.17,27.40,4.13,16.93,29.40,5.02,22.72,6.45,-,2023090106
Chikka_Bagur_5_MLD_STP,2023-08-31 16:03:00,-,29.30,-,-,49.30,-,15.8,12.80,-,2023090106
Yelahanka 10MLD TTP,2023-09-01 06:45:00,7.09,25.80,1.82,10.98,46.70,15.10,15.4,9.34,1.38,2023090106
40MLD OLD Rajacanal STP,2023-09-01 06:45:00,7.57,26.70,7.15,23.60,28.60,8.80,9.7,7.15,35.03,2023090106
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.9,4.95,5.27,2023090106
4_MLD_Madiwala_STP,2023-08-26 16:45:00,6.84,29.00,0.32,0.93,34.46,1.94,3.5,8.61,-,2023090106
2MLD Ulsoor STP,2023-09-01 07:00:00,7.05,27.30,0.27,1.22,29.60,2.10,3.8,5.92,0.24,2023090107
CHIKKABANAVARA 5 MLD,2023-09-01 06:45:00,7.50,25.80,0.40,3.30,27.88,4.63,4.45,11.72,3.20,2023090107
KADUGODI 6 MLD STP,2023-09-01 07:00:00,7.72,30.10,0.40,3.97,41.16,10.55,10.36,31.08,2.00,2023090107
HORAMAVU 20 MLD,2023-09-01 06:45:00,7.70,29.00,0.89,2.30,44.24,9.03,11.16,6.86,3.56,2023090107
K AND C VALLEY 60 MLD,2023-09-01 06:45:00,6.81,28.50,0.51,4.20,44.11,7.05,28.67,6.96,4.23,2023090107
NAGASANDRA 20 MLD,2023-09-01 06:45:00,7.74,25.70,1.08,2.00,84.31,3.66,168.07,3.71,3.87,2023090107
RAJACANAL 40 MLD,2023-09-01 06:45:00,7.61,28.30,1.27,2.40,33.24,3.85,11.38,8.52,6.10,2023090107
YELLAMALAPACHETTY 15 MLD,2023-09-01 06:45:00,7.60,28.16,0.56,2.25,42.34,4.51,5.06,5.79,2.45,2023090107
BELLANDUR 90 MLD,2023-09-01 07:00:00,7.55,27.80,0.64,5.00,-,-,30.87,-,4.48,2023090107
