stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060904
KADABEESANAHALLI 50 MLD,2023-06-09 04:00:00,7.76,25.90,3.83,15.32,50.42,6.87,14.24,7.51,17.24,2023060904
STP Sarakki 5 MLD,2023-06-09 03:45:00,7.83,29.30,1.66,3.32,19.17,5.48,6.20,3.83,-,2023060904
Kempambudhi STP 1 MLD,2023-06-09 03:45:00,7.16,26.40,0.91,2.81,35.08,6.04,8.95,8.21,2.00,2023060904
Mailasandra STP 75 MLD,2023-06-09 03:45:00,7.36,25.60,1.48,-0.58,52.28,16.97,17.79,5.09,-0.48,2023060904
60 MLD V.Valley TTP,2023-06-09 03:00:00,4.37,28.10,0.19,0.46,-,-,4.63,5.95,0.49,2023060904
KR Puram STP 20 MLD,2023-06-09 04:00:00,6.98,26.60,1.27,2.54,51.22,7.17,25.47,9.10,2.19,2023060904
1.5 MLD Lalbagh TTP,2023-06-09 04:00:00,6.42,26.50,0.59,2.95,18.39,1.38,1.04,4.56,7.19,2023060904
35MLD Agaram STP,2023-06-09 04:03:00,7.62,27.50,0.39,1.60,-,-,-,-,-,2023060904
Chikka_Bagur_5_MLD_STP,2023-06-09 04:04:00,7.64,29.20,-,-,-,7.00,9.00,14.00,-,2023060904
Yelahanka 10MLD TTP,2023-06-09 04:30:00,7.43,26.90,0.45,2.76,32.80,3.70,3.50,6.53,2.33,2023060904
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060904
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060904
4_MLD_Madiwala_STP,2023-06-09 04:15:00,7.71,29.00,3.86,11.19,34.67,2.51,3.72,8.67,-,2023060904
2MLD Ulsoor STP,2023-06-09 05:30:00,6.96,28.50,0.36,1.62,36.50,2.30,5.40,7.30,1.95,2023060905
CHIKKABANAVARA 5 MLD,2023-06-09 04:45:00,7.47,26.40,0.47,3.10,26.92,4.49,4.38,10.88,3.76,2023060905
KADUGODI 6 MLD STP,2023-06-09 04:45:00,7.77,23.70,0.60,3.05,47.36,10.55,30.21,30.18,3.85,2023060905
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060905
K AND C VALLEY 60 MLD,2023-06-09 04:45:00,7.32,29.20,1.92,3.70,22.23,5.40,6.94,7.31,4.80,2023060905
NAGASANDRA 20 MLD,2023-06-09 05:00:00,7.73,26.50,0.95,2.90,76.79,4.93,28.96,9.98,4.00,2023060905
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060905
YELLAMALAPACHETTY 15 MLD,2023-06-09 05:00:00,6.94,28.00,0.98,2.40,51.14,9.33,8.56,6.03,3.92,2023060905
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060905
DODDABELE 20 MLD,2023-06-09 04:45:00,7.34,24.10,0.76,3.00,-,-,56.08,14.19,4.40,2023060905
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060905
NAGASANDRA OLD 20 MLD,2023-06-09 04:45:00,6.78,27.40,4.69,7.03,-,-,-,-,0.07,2023060905
4MLD Cubbon Park TTP,2023-06-09 04:45:00,7.08,30.10,1.33,4.74,17.40,1.24,0.94,5.05,5.32,2023060905
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060905
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060905
KADABEESANAHALLI 50 MLD,2023-06-09 05:00:00,7.79,25.70,0.86,3.44,51.46,6.88,15.01,7.40,3.87,2023060905
STP Sarakki 5 MLD,2023-06-09 04:45:00,7.83,29.20,1.64,3.28,19.16,5.47,6.21,3.83,-,2023060905
Kempambudhi STP 1 MLD,2023-06-09 04:45:00,7.17,26.40,0.92,2.84,34.78,6.14,8.93,8.67,1.99,2023060905
Mailasandra STP 75 MLD,2023-06-09 04:45:00,7.35,25.50,1.49,-0.59,52.24,16.84,17.81,5.35,-0.49,2023060905
60 MLD V.Valley TTP,2023-06-09 04:45:00,4.37,28.10,0.19,0.46,-,-,4.67,5.88,0.39,2023060905
KR Puram STP 20 MLD,2023-06-09 05:00:00,6.98,26.50,1.26,2.52,51.32,7.18,25.63,8.99,2.18,2023060905
1.5 MLD Lalbagh TTP,2023-06-09 05:00:00,6.45,26.30,0.59,2.95,18.38,1.38,1.04,4.61,7.78,2023060905
35MLD Agaram STP,2023-06-09 05:01:30,7.66,27.40,0.41,1.68,-,-,-,-,-,2023060905
Chikka_Bagur_5_MLD_STP,2023-06-09 05:02:00,7.6,-,-,-,44.20,7.00,8.10,14.00,-,2023060905
Yelahanka 10MLD TTP,2023-06-09 05:30:00,7.43,26.90,0.46,2.73,32.70,3.80,3.50,6.52,2.23,2023060905
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060905
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060905
4_MLD_Madiwala_STP,2023-06-09 05:15:00,7.72,29.00,3.96,11.48,34.65,2.39,3.71,8.66,-,2023060905
2MLD Ulsoor STP,2023-06-09 06:30:00,6.96,28.40,0.38,1.71,36.70,2.30,5.50,7.34,1.87,2023060906
CHIKKABANAVARA 5 MLD,2023-06-09 05:45:00,7.47,26.30,0.47,3.10,26.97,4.51,4.39,11.00,3.76,2023060906
KADUGODI 6 MLD STP,2023-06-09 05:45:00,7.85,23.70,0.60,3.07,47.41,10.57,30.15,30.35,3.75,2023060906
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060906
K AND C VALLEY 60 MLD,2023-06-09 05:45:00,7.32,29.10,1.92,3.70,22.22,5.40,6.94,7.28,4.80,2023060906
NAGASANDRA 20 MLD,2023-06-09 06:00:00,7.73,26.40,0.93,3.00,76.42,4.97,28.74,10.61,3.97,2023060906
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060906
YELLAMALAPACHETTY 15 MLD,2023-06-09 05:15:00,6.95,28.00,0.99,2.40,51.25,9.36,8.61,6.03,3.96,2023060906
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060906
DODDABELE 20 MLD,2023-06-09 05:45:00,7.33,24.00,0.76,2.80,-,-,65.14,-,4.40,2023060906
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060906
NAGASANDRA OLD 20 MLD,2023-06-09 05:45:00,6.77,27.80,4.78,7.17,-,-,-,-,0.07,2023060906
4MLD Cubbon Park TTP,2023-06-09 05:45:00,7.09,30.00,1.32,4.74,17.40,1.24,0.94,5.05,5.28,2023060906
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060906
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060906
KADABEESANAHALLI 50 MLD,2023-06-09 06:00:00,7.77,25.60,1.35,5.40,52.06,6.90,15.20,7.54,6.08,2023060906
STP Sarakki 5 MLD,2023-06-09 05:45:00,7.85,29.20,1.70,3.40,19.16,5.46,6.13,3.83,-,2023060906
Kempambudhi STP 1 MLD,2023-06-09 05:45:00,7.17,26.40,0.92,2.84,35.02,6.14,9.01,8.62,2.00,2023060906
Mailasandra STP 75 MLD,2023-06-09 05:45:00,7.34,25.50,1.50,-0.59,52.37,17.02,17.76,5.02,-0.49,2023060906
60 MLD V.Valley TTP,2023-06-09 04:45:00,4.37,28.10,0.19,0.46,-,-,4.67,5.88,0.39,2023060906
KR Puram STP 20 MLD,2023-06-09 06:00:00,6.98,26.40,1.28,2.56,51.69,7.24,26.38,9.17,2.16,2023060906
1.5 MLD Lalbagh TTP,2023-06-09 05:45:00,6.51,25.90,0.58,2.90,18.39,1.39,1.04,5.48,7.59,2023060906
35MLD Agaram STP,2023-06-09 06:03:00,7.69,27.30,0.46,1.89,-,-,-,-,-,2023060906
Chikka_Bagur_5_MLD_STP,2023-06-09 06:04:00,7.62,29.30,-,-,-,-,-,14.00,-,2023060906
Yelahanka 10MLD TTP,2023-06-09 06:30:00,7.43,26.90,0.45,2.70,32.70,3.70,3.50,6.54,2.26,2023060906
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060906
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060906
4_MLD_Madiwala_STP,2023-06-09 06:15:00,7.72,28.90,3.99,11.57,34.66,2.49,3.71,8.66,-,2023060906
2MLD Ulsoor STP,2023-06-09 07:30:00,7.0,28.80,0.41,1.85,36.90,2.30,5.60,7.38,3.07,2023060907
CHIKKABANAVARA 5 MLD,2023-06-09 06:45:00,7.46,26.40,0.47,3.10,26.98,4.50,4.39,10.91,3.76,2023060907
KADUGODI 6 MLD STP,2023-06-09 06:45:00,7.79,23.80,0.60,3.05,47.25,10.55,29.96,30.68,4.52,2023060907
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060907
K AND C VALLEY 60 MLD,2023-06-09 06:45:00,7.32,29.10,1.92,3.70,22.24,5.39,6.94,7.20,4.80,2023060907
NAGASANDRA 20 MLD,2023-06-09 07:00:00,7.74,26.10,0.91,3.00,76.06,4.99,28.73,10.54,3.94,2023060907
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060907
YELLAMALAPACHETTY 15 MLD,2023-06-09 07:00:00,6.96,27.60,1.06,2.50,51.09,9.34,8.54,6.03,4.24,2023060907
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060907
DODDABELE 20 MLD,2023-06-09 06:45:00,7.34,23.90,0.76,2.70,-,-,69.00,-,4.40,2023060907
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060907
NAGASANDRA OLD 20 MLD,2023-06-09 06:45:00,6.75,27.80,5.22,7.83,-,-,-,-,0.06,2023060907
4MLD Cubbon Park TTP,2023-06-09 06:45:00,7.1,30.00,1.31,4.74,17.40,1.24,0.94,5.05,5.24,2023060907
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060907
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060907
KADABEESANAHALLI 50 MLD,2023-06-09 07:00:00,7.73,25.60,10.79,43.16,54.23,6.97,16.20,7.67,48.56,2023060907
STP Sarakki 5 MLD,2023-06-09 06:45:00,7.83,29.20,1.68,3.36,19.18,5.50,6.23,3.84,-,2023060907
Kempambudhi STP 1 MLD,2023-06-09 06:45:00,7.17,26.30,0.92,2.86,34.76,6.14,8.96,8.42,1.99,2023060907
Mailasandra STP 75 MLD,2023-06-09 06:30:00,7.34,25.30,1.50,-0.59,52.23,16.93,17.87,5.40,-0.49,2023060907
60 MLD V.Valley TTP,2023-06-09 04:45:00,4.37,28.10,0.19,0.46,-,-,4.67,5.88,0.39,2023060907
KR Puram STP 20 MLD,2023-06-09 07:00:00,6.98,26.40,1.27,2.54,51.82,7.25,26.63,9.16,2.20,2023060907
1.5 MLD Lalbagh TTP,2023-06-09 06:45:00,6.47,26.40,0.59,2.95,18.36,1.37,1.03,5.10,6.68,2023060907
35MLD Agaram STP,2023-06-09 07:00:00,7.55,27.10,0.36,1.48,-,-,-,-,-,2023060907
Chikka_Bagur_5_MLD_STP,2023-06-09 07:04:00,7.56,29.00,-,-,43.80,7.10,7.50,14.20,-,2023060907
Yelahanka 10MLD TTP,2023-06-09 07:30:00,7.43,26.90,0.48,2.73,32.60,3.80,3.50,6.55,2.18,2023060907
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060907
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060907
4_MLD_Madiwala_STP,2023-06-09 07:15:00,7.72,28.80,4.05,11.75,34.67,2.48,3.74,8.67,-,2023060907
2MLD Ulsoor STP,2023-06-09 08:30:00,6.95,29.00,0.35,1.57,36.80,2.30,5.50,7.36,2.91,2023060908
CHIKKABANAVARA 5 MLD,2023-06-09 07:45:00,7.48,26.40,0.47,3.10,26.96,4.50,4.39,10.95,3.76,2023060908
KADUGODI 6 MLD STP,2023-06-09 07:45:00,7.78,23.60,0.50,3.07,47.42,10.54,30.42,29.57,3.74,2023060908
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060908
K AND C VALLEY 60 MLD,2023-06-09 07:45:00,7.32,29.10,1.92,3.70,22.28,5.39,6.97,7.14,4.80,2023060908
NAGASANDRA 20 MLD,2023-06-09 08:00:00,7.74,26.10,0.90,3.00,76.09,4.96,28.82,10.29,3.91,2023060908
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060908
YELLAMALAPACHETTY 15 MLD,2023-06-09 08:00:00,7.02,24.00,1.34,2.80,51.10,9.34,8.53,6.02,5.36,2023060908
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060908
DODDABELE 20 MLD,2023-06-09 07:45:00,7.34,23.80,0.75,2.70,-,-,55.00,13.32,4.40,2023060908
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060908
NAGASANDRA OLD 20 MLD,2023-06-09 07:45:00,6.79,27.70,5.10,7.65,-,-,-,-,0.07,2023060908
4MLD Cubbon Park TTP,2023-06-09 07:45:00,7.1,30.00,1.31,4.74,17.40,1.24,0.93,5.04,5.24,2023060908
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060908
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060908
KADABEESANAHALLI 50 MLD,2023-06-09 08:00:00,7.7,25.80,25.31,101.24,51.90,6.91,15.20,7.49,113.89,2023060908
STP Sarakki 5 MLD,2023-06-09 07:45:00,7.81,29.10,1.67,3.34,19.16,5.46,6.17,3.83,-,2023060908
Kempambudhi STP 1 MLD,2023-06-09 07:45:00,7.17,26.30,0.91,2.83,36.73,6.09,9.26,8.45,1.98,2023060908
Mailasandra STP 75 MLD,2023-06-09 07:15:00,7.35,25.30,1.53,-0.58,52.28,16.79,17.78,6.02,-0.48,2023060908
60 MLD V.Valley TTP,2023-06-09 07:30:00,4.36,28.00,0.19,0.46,-,-,4.62,5.83,0.24,2023060908
KR Puram STP 20 MLD,2023-06-09 08:00:00,6.98,26.20,1.27,2.54,51.92,7.27,26.81,8.80,2.70,2023060908
1.5 MLD Lalbagh TTP,2023-06-09 08:00:00,6.46,26.20,0.60,3.00,18.35,1.38,1.05,4.56,7.38,2023060908
35MLD Agaram STP,2023-06-09 08:01:30,7.65,27.10,0.32,1.31,-,-,-,-,-,2023060908
Chikka_Bagur_5_MLD_STP,2023-06-09 08:03:00,7.55,29.00,-,-,44.40,6.90,8.70,13.80,-,2023060908
Yelahanka 10MLD TTP,2023-06-09 08:15:00,7.41,26.90,0.47,2.70,32.70,3.70,3.50,6.53,1.92,2023060908
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060908
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060908
4_MLD_Madiwala_STP,2023-06-09 08:15:00,7.72,28.70,4.08,11.83,34.65,2.57,3.70,8.66,-,2023060908
2MLD Ulsoor STP,2023-06-09 09:30:00,7.04,29.30,0.35,1.57,37.00,2.30,5.60,7.40,3.20,2023060909
CHIKKABANAVARA 5 MLD,2023-06-09 08:45:00,7.47,26.30,0.47,3.10,26.91,4.51,4.38,10.95,3.76,2023060909
KADUGODI 6 MLD STP,2023-06-09 08:45:00,7.84,23.70,0.50,3.13,47.36,10.55,30.25,29.51,3.48,2023060909
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060909
K AND C VALLEY 60 MLD,2023-06-09 08:45:00,7.31,29.20,1.92,3.70,22.24,5.40,6.95,7.22,4.80,2023060909
NAGASANDRA 20 MLD,2023-06-09 09:00:00,7.74,26.20,0.89,3.00,75.17,4.96,28.20,9.80,3.92,2023060909
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060909
YELLAMALAPACHETTY 15 MLD,2023-06-09 09:00:00,6.65,24.70,1.45,2.30,51.01,9.35,8.48,6.04,5.80,2023060909
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060909
DODDABELE 20 MLD,2023-06-09 08:45:00,7.37,23.90,0.75,2.70,-,-,-,-,4.42,2023060909
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060909
NAGASANDRA OLD 20 MLD,2023-06-09 08:45:00,6.81,27.80,4.74,7.11,-,-,-,-,0.08,2023060909
4MLD Cubbon Park TTP,2023-06-09 08:45:00,7.09,30.00,1.30,4.74,17.39,1.24,0.93,5.04,5.20,2023060909
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060909
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023060909
KADABEESANAHALLI 50 MLD,2023-06-09 09:00:00,7.7,26.00,24.75,99.00,51.72,6.91,14.88,7.47,111.38,2023060909
STP Sarakki 5 MLD,2023-06-09 08:45:00,7.7,29.10,1.72,3.44,19.11,5.38,6.01,3.82,-,2023060909
Kempambudhi STP 1 MLD,2023-06-09 08:45:00,7.16,26.30,0.89,2.76,38.72,5.99,9.65,8.38,1.99,2023060909
Mailasandra STP 75 MLD,2023-06-09 08:45:00,7.35,25.80,1.56,-0.37,52.13,16.70,17.82,5.43,-0.31,2023060909
60 MLD V.Valley TTP,2023-06-09 07:30:00,4.36,28.00,0.19,0.46,-,-,4.62,5.83,0.24,2023060909
KR Puram STP 20 MLD,2023-06-09 09:00:00,6.97,26.30,1.25,2.50,51.99,7.28,26.94,8.56,3.80,2023060909
1.5 MLD Lalbagh TTP,2023-06-09 08:45:00,6.43,26.40,0.60,3.00,18.33,1.37,1.05,4.01,5.35,2023060909
35MLD Agaram STP,2023-06-09 09:03:00,7.68,27.00,0.32,1.31,-,-,-,-,-,2023060909
Chikka_Bagur_5_MLD_STP,2023-06-09 09:00:00,7.55,29.30,-,-,-,7.10,8.10,14.20,-,2023060909
Yelahanka 10MLD TTP,2023-06-09 09:15:00,7.4,26.90,0.46,2.76,32.80,3.80,3.50,6.54,1.38,2023060909
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060909
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060909
4_MLD_Madiwala_STP,2023-06-09 09:15:00,7.72,28.80,4.03,11.69,34.63,2.48,3.69,8.66,-,2023060909
2MLD Ulsoor STP,2023-06-09 10:30:00,7.03,29.20,0.30,1.35,36.70,2.30,5.50,7.34,2.73,2023060910
CHIKKABANAVARA 5 MLD,2023-06-09 09:45:00,7.48,26.50,0.48,3.10,26.95,4.50,4.38,10.78,3.84,2023060910
KADUGODI 6 MLD STP,2023-06-09 09:45:00,7.81,23.70,0.60,3.13,46.41,10.55,26.71,30.82,4.26,2023060910
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060910
K AND C VALLEY 60 MLD,2023-06-09 09:45:00,7.31,29.40,1.93,3.70,22.26,5.41,6.95,7.21,4.82,2023060910
NAGASANDRA 20 MLD,2023-06-09 10:00:00,7.74,26.90,0.90,2.90,75.00,4.99,27.80,9.93,3.95,2023060910
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060910
YELLAMALAPACHETTY 15 MLD,2023-06-09 09:45:00,6.95,28.10,1.05,2.20,51.10,9.40,8.47,6.04,4.20,2023060910
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060910
DODDABELE 20 MLD,2023-06-09 09:45:00,7.41,24.10,0.76,2.60,66.83,4.80,48.34,12.36,4.45,2023060910
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060910
NAGASANDRA OLD 20 MLD,2023-06-09 09:45:00,6.81,28.00,4.60,6.90,-,-,-,-,0.07,2023060910
4MLD Cubbon Park TTP,2023-06-09 09:45:00,7.08,30.00,1.30,4.74,17.40,1.24,0.94,5.05,5.20,2023060910
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023060910
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023060910
KADABEESANAHALLI 50 MLD,2023-06-09 10:00:00,7.73,26.30,7.79,31.16,52.35,6.92,15.20,7.58,35.06,2023060910
STP Sarakki 5 MLD,2023-06-09 09:45:00,7.72,29.20,1.72,3.44,19.13,5.42,6.01,3.83,-,2023060910
Kempambudhi STP 1 MLD,2023-06-09 09:45:00,7.17,26.30,0.91,2.81,39.28,6.05,9.74,8.20,1.98,2023060910
Mailasandra STP 75 MLD,2023-06-09 09:45:00,7.35,26.30,1.58,-0.30,52.04,16.43,17.83,5.42,-0.25,2023060910
60 MLD V.Valley TTP,2023-06-09 07:30:00,4.36,28.00,0.19,0.46,-,-,4.62,5.83,0.24,2023060910
KR Puram STP 20 MLD,2023-06-09 10:00:00,6.97,26.60,1.18,2.36,48.85,6.84,20.43,10.69,7.22,2023060910
1.5 MLD Lalbagh TTP,2023-06-09 09:45:00,6.41,26.50,0.60,3.00,18.35,1.39,1.07,3.63,4.95,2023060910
35MLD Agaram STP,2023-06-09 10:01:30,7.67,27.10,0.32,1.31,-,-,-,-,-,2023060910
Chikka_Bagur_5_MLD_STP,2023-06-09 10:03:00,-,29.20,-,-,43.80,-,-,14.00,-,2023060910
Yelahanka 10MLD TTP,2023-06-09 10:30:00,7.40,26.80,0.47,2.79,32.50,3.70,3.40,6.50,1.34,2023060910
40MLD OLD Rajacanal STP,2023-06-01 17:15:00,7.33,27.20,0.00,0.00,38.10,10.20,7.40,9.52,0.00,2023060910
Hennur 1MLD TTP,2023-05-08 11:45:00,7.56,29.20,3.21,4.82,19.00,1.80,4.90,4.95,5.27,2023060910
4_MLD_Madiwala_STP,2023-06-09 10:15:00,7.73,28.80,4.03,11.69,34.45,1.72,3.49,8.61,-,2023060910
2MLD Ulsoor STP,2023-06-09 11:30:00,7.04,29.20,0.30,1.35,37.00,2.30,5.60,7.40,2.74,2023060911
CHIKKABANAVARA 5 MLD,2023-06-09 10:45:00,7.51,26.60,0.49,3.10,26.90,4.50,4.37,10.98,3.92,2023060911
KADUGODI 6 MLD STP,2023-06-09 10:45:00,7.75,24.00,0.60,3.17,46.39,10.58,25.90,30.81,3.57,2023060911
HORAMAVU 20 MLD,2023-06-08 19:30:00,7.58,26.80,0.79,3.40,40.94,9.45,9.12,7.83,3.16,2023060911
K AND C VALLEY 60 MLD,2023-06-09 10:45:00,7.31,29.70,1.96,3.70,22.24,5.44,6.93,7.29,4.90,2023060911
NAGASANDRA 20 MLD,2023-06-09 11:00:00,7.77,27.20,0.90,2.90,74.89,5.14,27.74,10.26,4.04,2023060911
RAJACANAL 40 MLD,2023-06-05 01:30:00,7.53,29.20,1.04,2.80,31.34,3.71,7.45,8.23,4.99,2023060911
YELLAMALAPACHETTY 15 MLD,2023-06-09 09:45:00,6.95,28.10,1.05,2.20,51.10,9.40,8.47,6.04,4.20,2023060911
BELLANDUR 90 MLD,2023-06-08 13:00:00,7.74,28.50,1.85,2.78,44.64,6.86,11.45,7.81,2.59,2023060911
DODDABELE 20 MLD,2023-06-09 10:45:00,7.39,24.40,0.77,2.60,-,-,54.62,12.75,4.43,2023060911
MALLATHALLI 5 MLD,2023-03-19 23:45:00,10.05,-,1.41,3.54,22.85,4.02,5.66,12.86,5.66,2023060911
NAGASANDRA OLD 20 MLD,2023-06-09 10:45:00,6.83,28.20,4.43,6.64,-,-,-,-,0.08,2023060911
4MLD Cubbon Park TTP,2023-06-09 10:45:00,7.08,30.00,1.30,4.74,17.40,1.24,0.94,5.05,5.20,2023060911
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023060911
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023060911
KADABEESANAHALLI 50 MLD,2023-06-09 11:00:00,7.69,27.10,27.80,111.20,51.35,6.92,14.79,7.77,125.10,2023060911
STP Sarakki 5 MLD,2023-06-09 10:45:00,7.82,29.10,1.71,3.42,19.11,5.40,5.99,3.82,-,2023060911
Kempambudhi STP 1 MLD,2023-06-09 10:45:00,7.16,26.20,0.90,2.80,42.84,5.99,10.38,8.15,2.00,2023060911
Mailasandra STP 75 MLD,2023-06-09 10:30:00,7.36,26.80,1.58,-0.24,51.81,16.09,17.84,6.22,-0.20,2023060911
60 MLD V.Valley TTP,2023-06-09 10:30:00,4.41,28.10,0.17,0.41,-,-,4.58,6.16,0.14,2023060911
KR Puram STP 20 MLD,2023-06-09 10:30:00,6.97,26.70,1.17,2.34,48.89,6.84,20.52,10.58,6.11,2023060911
1.5 MLD Lalbagh TTP,2023-06-09 10:45:00,6.41,26.60,0.60,3.00,18.31,1.36,1.04,3.53,4.65,2023060911
35MLD Agaram STP,2023-06-09 11:01:30,7.57,27.10,0.31,1.27,-,-,-,-,-,2023060911
Chikka_Bagur_5_MLD_STP,2023-06-09 11:02:00,-,29.10,-,-,43.80,7.00,-,14.00,-,2023060911
Yelahanka 10MLD TTP,2023-06-09 11:30:00,7.39,26.80,0.47,2.76,32.80,3.70,3.50,6.55,1.18,2023060911
